strain,biological_replicate,time,medianOD600
ancestor_d10_r1,ancestor_d10_r1_3,18.26263888888889,0.875199974
ancestor_d10_r1,ancestor_d10_r1_3,18.439944444444446,0.878899992
ancestor_d10_r1,ancestor_d10_r1_3,18.617250000000002,0.879299998
ancestor_d10_r1,ancestor_d10_r1_3,18.794555555555554,0.878700018
ancestor_d10_r1,ancestor_d10_r1_3,18.971861111111114,0.877699971
ancestor_d10_r1,ancestor_d10_r1_3,19.149166666666666,0.878300011
ancestor_d10_r1,ancestor_d10_r1_3,19.326472222222222,0.881900012
ancestor_d10_r1,ancestor_d10_r1_3,19.503777777777778,0.878499985
ancestor_d10_r1,ancestor_d10_r1_3,19.681083333333333,0.871399999
ancestor_d10_r1,ancestor_d10_r1_3,19.85838888888889,0.873399973
ancestor_d10_r1,ancestor_d10_r1_3,20.035694444444445,0.87379998
ancestor_d10_r1,ancestor_d10_r1_3,20.213,0.875800014
ancestor_d10_r1,ancestor_d10_r1_3,20.39030555555556,0.881600022
ancestor_d10_r1,ancestor_d10_r1_3,20.56761111111111,0.883099973
ancestor_d10_r1,ancestor_d10_r1_3,20.744916666666665,0.882600009
ancestor_d10_r1,ancestor_d10_r1_3,20.92222222222222,0.886699975
ancestor_d10_r1,ancestor_d10_r1_3,21.09952777777778,0.885699987
ancestor_d10_r1,ancestor_d10_r1_3,21.276833333333336,0.887600005
ancestor_d10_r1,ancestor_d10_r1_3,21.454138888888888,0.886600018
ancestor_d10_r1,ancestor_d10_r1_3,21.631444444444444,0.884199977
ancestor_d10_r1,ancestor_d10_r1_3,21.80875,0.885500014
ancestor_d10_r1,ancestor_d10_r1_3,21.986055555555556,0.879400015
ancestor_d10_r1,ancestor_d10_r1_3,22.16336111111111,0.880299985
ancestor_d10_r1,ancestor_d10_r1_3,22.340666666666664,0.873600006
ancestor_d10_r1,ancestor_d10_r1_3,22.517972222222223,0.873600006
ancestor_d10_r1,ancestor_d10_r1_3,22.69527777777778,0.871599972
ancestor_d10_r1,ancestor_d10_r1_3,22.872583333333335,0.869300008
ancestor_d10_r1,ancestor_d10_r1_3,23.04988888888889,0.864099979
ancestor_d10_r1,ancestor_d10_r1_3,23.227194444444443,0.864899993
ancestor_d10_r1,ancestor_d10_r1_3,23.4045,0.863600016
ancestor_d10_r1,ancestor_d10_r1_4,0,0.086099997
ancestor_d10_r1,ancestor_d10_r1_4,0.17730555555555552,0.085900001
ancestor_d10_r1,ancestor_d10_r1_4,0.3546388888888889,0.086000003
ancestor_d10_r1,ancestor_d10_r1_4,0.5319444444444444,0.086099997
ancestor_d10_r1,ancestor_d10_r1_4,0.70925,0.086000003
ancestor_d10_r1,ancestor_d10_r1_4,0.8865833333333334,0.086199999
ancestor_d10_r1,ancestor_d10_r1_4,1.0638888888888889,0.086599998
ancestor_d10_r1,ancestor_d10_r1_4,1.2412222222222222,0.0867
ancestor_d10_r1,ancestor_d10_r1_4,1.4185277777777778,0.086599998
ancestor_d10_r1,ancestor_d10_r1_4,1.5958333333333334,0.087099999
ancestor_d10_r1,ancestor_d10_r1_4,1.7731666666666668,0.087399997
ancestor_d10_r1,ancestor_d10_r1_4,1.9504722222222222,0.087800004
ancestor_d10_r1,ancestor_d10_r1_4,2.1278055555555557,0.088
ancestor_d10_r1,ancestor_d10_r1_4,2.305111111111111,0.088699996
ancestor_d10_r1,ancestor_d10_r1_4,2.482416666666667,0.089599997
ancestor_d10_r1,ancestor_d10_r1_4,2.6597500000000003,0.090499997
ancestor_d10_r1,ancestor_d10_r1_4,2.8370555555555557,0.092500001
ancestor_d10_r1,ancestor_d10_r1_4,3.0143611111111115,0.093599997
ancestor_d10_r1,ancestor_d10_r1_4,3.191666666666667,0.095200002
ancestor_d10_r1,ancestor_d10_r1_4,3.368972222222222,0.096900001
ancestor_d10_r1,ancestor_d10_r1_4,3.5462777777777776,0.0995
ancestor_d10_r1,ancestor_d10_r1_4,3.723583333333333,0.101800002
ancestor_d10_r1,ancestor_d10_r1_4,3.900888888888889,0.103399999
ancestor_d10_r1,ancestor_d10_r1_4,4.078194444444445,0.106799997
ancestor_d10_r1,ancestor_d10_r1_4,4.2555,0.111199997
ancestor_d10_r1,ancestor_d10_r1_4,4.432805555555556,0.116099998
ancestor_d10_r1,ancestor_d10_r1_4,4.610111111111111,0.125100002
ancestor_d10_r1,ancestor_d10_r1_4,4.787416666666667,0.135800004
ancestor_d10_r1,ancestor_d10_r1_4,4.964722222222222,0.151899993
ancestor_d10_r1,ancestor_d10_r1_4,5.142027777777778,0.1708
ancestor_d10_r1,ancestor_d10_r1_4,5.319333333333333,0.196999997
ancestor_d10_r1,ancestor_d10_r1_4,5.4966388888888895,0.219600007
ancestor_d10_r1,ancestor_d10_r1_4,5.6739444444444445,0.250999987
ancestor_d10_r1,ancestor_d10_r1_4,5.851249999999999,0.278699994
ancestor_d10_r1,ancestor_d10_r1_4,6.028555555555555,0.299499989
ancestor_d10_r1,ancestor_d10_r1_4,6.20586111111111,0.336800009
ancestor_d10_r1,ancestor_d10_r1_4,6.383166666666667,0.36680001
ancestor_d10_r1,ancestor_d10_r1_4,6.560472222222222,0.385899991
ancestor_d10_r1,ancestor_d10_r1_4,6.737777777777778,0.408499986
ancestor_d10_r1,ancestor_d10_r1_4,6.915083333333333,0.422899991
ancestor_d10_r1,ancestor_d10_r1_4,7.092388888888888,0.453099996
ancestor_d10_r1,ancestor_d10_r1_4,7.269694444444444,0.468899995
ancestor_d10_r1,ancestor_d10_r1_4,7.447,0.489399999
ancestor_d10_r1,ancestor_d10_r1_4,7.624305555555555,0.504999995
ancestor_d10_r1,ancestor_d10_r1_4,7.801611111111111,0.538299978
ancestor_d10_r1,ancestor_d10_r1_4,7.978916666666666,0.562399983
ancestor_d10_r1,ancestor_d10_r1_4,8.156222222222222,0.573700011
ancestor_d10_r1,ancestor_d10_r1_4,8.333527777777778,0.597599983
ancestor_d10_r1,ancestor_d10_r1_4,8.510833333333332,0.614199996
ancestor_d10_r1,ancestor_d10_r1_4,8.688138888888888,0.626299977
ancestor_d10_r1,ancestor_d10_r1_4,8.865444444444444,0.64319998
ancestor_d10_r1,ancestor_d10_r1_4,9.042750000000002,0.665600002
ancestor_d10_r1,ancestor_d10_r1_4,9.220055555555554,0.675100029
ancestor_d10_r1,ancestor_d10_r1_4,9.397361111111111,0.692499995
ancestor_d10_r1,ancestor_d10_r1_4,9.574666666666667,0.704900026
ancestor_d10_r1,ancestor_d10_r1_4,9.751972222222223,0.723399997
ancestor_d10_r1,ancestor_d10_r1_4,9.929277777777777,0.74180001
ancestor_d10_r1,ancestor_d10_r1_4,10.106583333333333,0.754100025
ancestor_d10_r1,ancestor_d10_r1_4,10.283888888888889,0.762700021
ancestor_d10_r1,ancestor_d10_r1_4,10.461194444444446,0.769299984
ancestor_d10_r1,ancestor_d10_r1_4,10.638499999999999,0.78490001
ancestor_d10_r1,ancestor_d10_r1_4,10.815805555555556,0.786899984
ancestor_d10_r1,ancestor_d10_r1_4,10.99311111111111,0.799899995
ancestor_d10_r1,ancestor_d10_r1_4,11.170416666666666,0.799899995
ancestor_d10_r1,ancestor_d10_r1_4,11.347722222222222,0.799099982
ancestor_d10_r1,ancestor_d10_r1_4,11.525027777777778,0.824500024
ancestor_d10_r1,ancestor_d10_r1_4,11.702333333333334,0.816900015
ancestor_d10_r1,ancestor_d10_r1_4,11.879638888888888,0.834299982
ancestor_d10_r1,ancestor_d10_r1_4,12.056944444444444,0.837599993
ancestor_d10_r1,ancestor_d10_r1_4,12.234250000000001,0.849300027
ancestor_d10_r1,ancestor_d10_r1_4,12.411555555555555,0.859600008
ancestor_d10_r1,ancestor_d10_r1_4,12.588861111111111,0.87470001
ancestor_d10_r1,ancestor_d10_r1_4,12.766166666666665,0.887000024
ancestor_d10_r1,ancestor_d10_r1_4,12.943472222222223,0.890500009
ancestor_d10_r1,ancestor_d10_r1_4,13.120777777777779,0.897000015
ancestor_d10_r1,ancestor_d10_r1_4,13.298083333333333,0.894999981
ancestor_d10_r1,ancestor_d10_r1_4,13.475388888888888,0.902899981
ancestor_d10_r1,ancestor_d10_r1_4,13.652694444444444,0.908399999
ancestor_d10_r1,ancestor_d10_r1_4,13.83,0.905399978
ancestor_d10_r1,ancestor_d10_r1_4,14.007305555555556,0.905499995
ancestor_d10_r1,ancestor_d10_r1_4,14.18461111111111,0.910600007
ancestor_d10_r1,ancestor_d10_r1_4,14.361916666666668,0.919399977
ancestor_d10_r1,ancestor_d10_r1_4,14.53922222222222,0.927399993
ancestor_d10_r1,ancestor_d10_r1_4,14.716527777777777,0.931900024
ancestor_d10_r1,ancestor_d10_r1_4,14.893833333333333,0.944000006
ancestor_d10_r1,ancestor_d10_r1_4,15.071138888888889,0.949299991
ancestor_d10_r1,ancestor_d10_r1_4,15.248444444444443,0.95539999
ancestor_d10_r1,ancestor_d10_r1_4,15.425749999999999,0.963800013
ancestor_d10_r1,ancestor_d10_r1_4,15.603055555555555,0.973999977
ancestor_d10_r1,ancestor_d10_r1_4,15.780361111111112,0.984200001
ancestor_d10_r1,ancestor_d10_r1_4,15.957666666666665,0.995000005
ancestor_d10_r1,ancestor_d10_r1_4,16.134972222222224,1.006800056
ancestor_d10_r1,ancestor_d10_r1_4,16.312277777777776,1.012199998
ancestor_d10_r1,ancestor_d10_r1_4,16.489583333333332,0.995599985
ancestor_d10_r1,ancestor_d10_r1_4,16.66688888888889,0.992200017
ancestor_d10_r1,ancestor_d10_r1_4,16.844194444444444,0.936100006
ancestor_d10_r1,ancestor_d10_r1_4,17.0215,0.930299997
ancestor_d10_r1,ancestor_d10_r1_4,17.198805555555555,0.933499992
ancestor_d10_r1,ancestor_d10_r1_4,17.37611111111111,0.936600029
ancestor_d10_r1,ancestor_d10_r1_4,17.55341666666667,0.941799998
ancestor_d10_r1,ancestor_d10_r1_4,17.73072222222222,0.898100019
ancestor_d10_r1,ancestor_d10_r1_4,17.90802777777778,0.879499972
ancestor_d10_r1,ancestor_d10_r1_4,18.08533333333333,0.863799989
ancestor_d10_r1,ancestor_d10_r1_4,18.26263888888889,0.864700019
ancestor_d10_r1,ancestor_d10_r1_4,18.439944444444446,0.869099975
ancestor_d10_r1,ancestor_d10_r1_4,18.617250000000002,0.870599985
ancestor_d10_r1,ancestor_d10_r1_4,18.794555555555554,0.873700023
ancestor_d10_r1,ancestor_d10_r1_4,18.971861111111114,0.871500015
ancestor_d10_r1,ancestor_d10_r1_4,19.149166666666666,0.864099979
ancestor_d10_r1,ancestor_d10_r1_4,19.326472222222222,0.864499986
ancestor_d10_r1,ancestor_d10_r1_4,19.503777777777778,0.863600016
ancestor_d10_r1,ancestor_d10_r1_4,19.681083333333333,0.860199988
ancestor_d10_r1,ancestor_d10_r1_4,19.85838888888889,0.860000014
ancestor_d10_r1,ancestor_d10_r1_4,20.035694444444445,0.849699974
ancestor_d10_r1,ancestor_d10_r1_4,20.213,0.850300014
ancestor_d10_r1,ancestor_d10_r1_4,20.39030555555556,0.846400023
ancestor_d10_r1,ancestor_d10_r1_4,20.56761111111111,0.8477
ancestor_d10_r1,ancestor_d10_r1_4,20.744916666666665,0.845899999
ancestor_d10_r1,ancestor_d10_r1_4,20.92222222222222,0.845099986
ancestor_d10_r1,ancestor_d10_r1_4,21.09952777777778,0.842899978
ancestor_d10_r1,ancestor_d10_r1_4,21.276833333333336,0.84009999
ancestor_d10_r1,ancestor_d10_r1_4,21.454138888888888,0.838199973
ancestor_d10_r1,ancestor_d10_r1_4,21.631444444444444,0.837599993
ancestor_d10_r1,ancestor_d10_r1_4,21.80875,0.834699988
ancestor_d10_r1,ancestor_d10_r1_4,21.986055555555556,0.836399972
ancestor_d10_r1,ancestor_d10_r1_4,22.16336111111111,0.834200025
ancestor_d10_r1,ancestor_d10_r1_4,22.340666666666664,0.833299994
ancestor_d10_r1,ancestor_d10_r1_4,22.517972222222223,0.828199983
ancestor_d10_r1,ancestor_d10_r1_4,22.69527777777778,0.827099979
ancestor_d10_r1,ancestor_d10_r1_4,22.872583333333335,0.824100018
ancestor_d10_r1,ancestor_d10_r1_4,23.04988888888889,0.823300004
ancestor_d10_r1,ancestor_d10_r1_4,23.227194444444443,0.822700024
ancestor_d10_r1,ancestor_d10_r1_4,23.4045,0.8204
ancestor_d10_r1,ancestor_d10_r1_5,0,0.0854
ancestor_d10_r1,ancestor_d10_r1_5,0.17730555555555552,0.085699998
ancestor_d10_r1,ancestor_d10_r1_5,0.3546388888888889,0.085699998
ancestor_d10_r1,ancestor_d10_r1_5,0.5319444444444444,0.085900001
ancestor_d10_r1,ancestor_d10_r1_5,0.70925,0.085900001
ancestor_d10_r1,ancestor_d10_r1_5,0.8865833333333334,0.086099997
ancestor_d10_r1,ancestor_d10_r1_5,1.0638888888888889,0.086499996
ancestor_d10_r1,ancestor_d10_r1_5,1.2412222222222222,0.086400002
ancestor_d10_r1,ancestor_d10_r1_5,1.4185277777777778,0.086499996
ancestor_d10_r1,ancestor_d10_r1_5,1.5958333333333334,0.0867
ancestor_d10_r1,ancestor_d10_r1_5,1.7731666666666668,0.087099999
ancestor_d10_r1,ancestor_d10_r1_5,1.9504722222222222,0.087300003
ancestor_d10_r1,ancestor_d10_r1_5,2.1278055555555557,0.088
ancestor_d10_r1,ancestor_d10_r1_5,2.305111111111111,0.088299997
ancestor_d10_r1,ancestor_d10_r1_5,2.482416666666667,0.089400001
ancestor_d10_r1,ancestor_d10_r1_5,2.6597500000000003,0.0898
ancestor_d10_r1,ancestor_d10_r1_5,2.8370555555555557,0.091200002
ancestor_d10_r1,ancestor_d10_r1_5,3.0143611111111115,0.092500001
ancestor_d10_r1,ancestor_d10_r1_5,3.191666666666667,0.093699999
ancestor_d10_r1,ancestor_d10_r1_5,3.368972222222222,0.095200002
ancestor_d10_r1,ancestor_d10_r1_5,3.5462777777777776,0.0973
ancestor_d10_r1,ancestor_d10_r1_5,3.723583333333333,0.0999
ancestor_d10_r1,ancestor_d10_r1_5,3.900888888888889,0.1021
ancestor_d10_r1,ancestor_d10_r1_5,4.078194444444445,0.105300002
ancestor_d10_r1,ancestor_d10_r1_5,4.2555,0.1096
ancestor_d10_r1,ancestor_d10_r1_5,4.432805555555556,0.115999997
ancestor_d10_r1,ancestor_d10_r1_5,4.610111111111111,0.124499999
ancestor_d10_r1,ancestor_d10_r1_5,4.787416666666667,0.137199998
ancestor_d10_r1,ancestor_d10_r1_5,4.964722222222222,0.154200003
ancestor_d10_r1,ancestor_d10_r1_5,5.142027777777778,0.173899993
ancestor_d10_r1,ancestor_d10_r1_5,5.319333333333333,0.199000001
ancestor_d10_r1,ancestor_d10_r1_5,5.4966388888888895,0.221799999
ancestor_d10_r1,ancestor_d10_r1_5,5.6739444444444445,0.247199997
ancestor_d10_r1,ancestor_d10_r1_5,5.851249999999999,0.281199992
ancestor_d10_r1,ancestor_d10_r1_5,6.028555555555555,0.31279999000000003
ancestor_d10_r1,ancestor_d10_r1_5,6.20586111111111,0.335099995
ancestor_d10_r1,ancestor_d10_r1_5,6.383166666666667,0.360500008
ancestor_d10_r1,ancestor_d10_r1_5,6.560472222222222,0.404199988
ancestor_d10_r1,ancestor_d10_r1_5,6.737777777777778,0.415899992
ancestor_d10_r1,ancestor_d10_r1_5,6.915083333333333,0.444099993
ancestor_d10_r1,ancestor_d10_r1_5,7.092388888888888,0.449999988
ancestor_d10_r1,ancestor_d10_r1_5,7.269694444444444,0.479000002
ancestor_d10_r1,ancestor_d10_r1_5,7.447,0.486000001
ancestor_d10_r1,ancestor_d10_r1_5,7.624305555555555,0.510200024
ancestor_d10_r1,ancestor_d10_r1_5,7.801611111111111,0.534600019
ancestor_d10_r1,ancestor_d10_r1_5,7.978916666666666,0.556100011
ancestor_d10_r1,ancestor_d10_r1_5,8.156222222222222,0.577499986
ancestor_d10_r1,ancestor_d10_r1_5,8.333527777777778,0.591899991
ancestor_d10_r1,ancestor_d10_r1_5,8.510833333333332,0.608500004
ancestor_d10_r1,ancestor_d10_r1_5,8.688138888888888,0.617900014
ancestor_d10_r1,ancestor_d10_r1_5,8.865444444444444,0.631799996
ancestor_d10_r1,ancestor_d10_r1_5,9.042750000000002,0.653800011
ancestor_d10_r1,ancestor_d10_r1_5,9.220055555555554,0.670000017
ancestor_d10_r1,ancestor_d10_r1_5,9.397361111111111,0.684199989
ancestor_d10_r1,ancestor_d10_r1_5,9.574666666666667,0.701200008
ancestor_d10_r1,ancestor_d10_r1_5,9.751972222222223,0.710500002
ancestor_d10_r1,ancestor_d10_r1_5,9.929277777777777,0.721000016
ancestor_d10_r1,ancestor_d10_r1_5,10.106583333333333,0.737399995
ancestor_d10_r1,ancestor_d10_r1_5,10.283888888888889,0.744300008
ancestor_d10_r1,ancestor_d10_r1_5,10.461194444444446,0.761500001
ancestor_d10_r1,ancestor_d10_r1_5,10.638499999999999,0.767700016
ancestor_d10_r1,ancestor_d10_r1_5,10.815805555555556,0.776899993
ancestor_d10_r1,ancestor_d10_r1_5,10.99311111111111,0.783200026
ancestor_d10_r1,ancestor_d10_r1_5,11.170416666666666,0.799399972
ancestor_d10_r1,ancestor_d10_r1_5,11.347722222222222,0.806100011
ancestor_d10_r1,ancestor_d10_r1_5,11.525027777777778,0.802399993
ancestor_d10_r1,ancestor_d10_r1_5,11.702333333333334,0.825200021
ancestor_d10_r1,ancestor_d10_r1_5,11.879638888888888,0.818700016
ancestor_d10_r1,ancestor_d10_r1_5,12.056944444444444,0.821799994
ancestor_d10_r1,ancestor_d10_r1_5,12.234250000000001,0.848999977
ancestor_d10_r1,ancestor_d10_r1_5,12.411555555555555,0.843299985
ancestor_d10_r1,ancestor_d10_r1_5,12.588861111111111,0.853699982
ancestor_d10_r1,ancestor_d10_r1_5,12.766166666666665,0.865199983
ancestor_d10_r1,ancestor_d10_r1_5,12.943472222222223,0.876900017
ancestor_d10_r1,ancestor_d10_r1_5,13.120777777777779,0.904999971
ancestor_d10_r1,ancestor_d10_r1_5,13.298083333333333,0.894999981
ancestor_d10_r1,ancestor_d10_r1_5,13.475388888888888,0.89200002
ancestor_d10_r1,ancestor_d10_r1_5,13.652694444444444,0.898199975
ancestor_d10_r1,ancestor_d10_r1_5,13.83,0.91049999
ancestor_d10_r1,ancestor_d10_r1_5,14.007305555555556,0.905300021
ancestor_d10_r1,ancestor_d10_r1_5,14.18461111111111,0.91140002
ancestor_d10_r1,ancestor_d10_r1_5,14.361916666666668,0.916100025
ancestor_d10_r1,ancestor_d10_r1_5,14.53922222222222,0.921199977
ancestor_d10_r1,ancestor_d10_r1_5,14.716527777777777,0.924899995
ancestor_d10_r1,ancestor_d10_r1_5,14.893833333333333,0.92839998
ancestor_d10_r1,ancestor_d10_r1_5,15.071138888888889,0.930499971
ancestor_d10_r1,ancestor_d10_r1_5,15.248444444444443,0.937300026
ancestor_d10_r1,ancestor_d10_r1_5,15.425749999999999,0.947700024
ancestor_d10_r1,ancestor_d10_r1_5,15.603055555555555,0.956399977
ancestor_d10_r1,ancestor_d10_r1_5,15.780361111111112,0.965799987
ancestor_d10_r1,ancestor_d10_r1_5,15.957666666666665,0.977800012
ancestor_d10_r1,ancestor_d10_r1_5,16.134972222222224,0.990999997
ancestor_d10_r1,ancestor_d10_r1_5,16.312277777777776,1.00090003
ancestor_d10_r1,ancestor_d10_r1_5,16.489583333333332,1.015499949
ancestor_d10_r1,ancestor_d10_r1_5,16.66688888888889,1.018399954
ancestor_d10_r1,ancestor_d10_r1_5,16.844194444444444,1.014500022
ancestor_d10_r1,ancestor_d10_r1_5,17.0215,1.021900058
ancestor_d10_r1,ancestor_d10_r1_5,17.198805555555555,1.023399949
ancestor_d10_r1,ancestor_d10_r1_5,17.37611111111111,1.024700046
ancestor_d10_r1,ancestor_d10_r1_5,17.55341666666667,1.003999949
ancestor_d10_r1,ancestor_d10_r1_5,17.73072222222222,0.966600001
ancestor_d10_r1,ancestor_d10_r1_5,17.90802777777778,0.9375
ancestor_d10_r1,ancestor_d10_r1_5,18.08533333333333,0.907500029
ancestor_d10_r1,ancestor_d10_r1_5,18.26263888888889,0.890299976
ancestor_d10_r1,ancestor_d10_r1_5,18.439944444444446,0.880299985
ancestor_d10_r1,ancestor_d10_r1_5,18.617250000000002,0.882000029
ancestor_d10_r1,ancestor_d10_r1_5,18.794555555555554,0.881600022
ancestor_d10_r1,ancestor_d10_r1_5,18.971861111111114,0.877099991
ancestor_d10_r1,ancestor_d10_r1_5,19.149166666666666,0.877799988
ancestor_d10_r1,ancestor_d10_r1_5,19.326472222222222,0.878499985
ancestor_d10_r1,ancestor_d10_r1_5,19.503777777777778,0.879299998
ancestor_d10_r1,ancestor_d10_r1_5,19.681083333333333,0.883300006
ancestor_d10_r1,ancestor_d10_r1_5,19.85838888888889,0.877300024
ancestor_d10_r1,ancestor_d10_r1_5,20.035694444444445,0.871900022
ancestor_d10_r1,ancestor_d10_r1_5,20.213,0.868200004
ancestor_d10_r1,ancestor_d10_r1_5,20.39030555555556,0.868900001
ancestor_d10_r1,ancestor_d10_r1_5,20.56761111111111,0.867799997
ancestor_d10_r1,ancestor_d10_r1_5,20.744916666666665,0.866900027
ancestor_d10_r1,ancestor_d10_r1_5,20.92222222222222,0.869599998
ancestor_d10_r1,ancestor_d10_r1_5,21.09952777777778,0.870700002
ancestor_d10_r1,ancestor_d10_r1_5,21.276833333333336,0.869300008
ancestor_d10_r1,ancestor_d10_r1_5,21.454138888888888,0.871200025
ancestor_d10_r1,ancestor_d10_r1_5,21.631444444444444,0.866299987
ancestor_d10_r1,ancestor_d10_r1_5,21.80875,0.864899993
ancestor_d10_r1,ancestor_d10_r1_5,21.986055555555556,0.862800002
